Shipping times,Shipping costs,Transportation modes,Routes,Order quantities,Production volumes,Manufacturing costs,Supplier name,damage_risk
5,5.016285179669443,2,2,94,695,75.68059528840918,3,1
5,5.0355270303074935,2,2,93,694,83.66646114291584,3,1
3,5.170245200356357,2,2,95,695,89.88596308853062,3,1
4,4.816545551596081,2,2,94,693,89.12489254584146,3,1
4,4.42490710799787,2,2,94,695,76.6943957568864,3,1
4,4.176877531194747,2,2,95,695,82.98790966206668,3,1
2,5.507473388523832,2,2,93,692,87.28478128549887,3,1
2,5.04532682595854,2,2,94,696,84.85868229352126,3,1
3,5.613975839472104,2,2,96,692,81.34019497008121,3,1
4,4.063493516711441,2,2,92,693,84.57755084098798,3,1
5,4.850502721902631,2,2,93,695,82.39983736220655,3,1
3,4.7072347727331065,2,2,94,696,86.56762757713264,3,1
5,4.71609455331538,2,2,94,692,92.47976449329713,3,1
4,5.551498410549262,2,2,94,692,85.50575351468113,3,1
3,4.5574660759755625,2,2,92,693,75.97585758756607,3,1
1,5.17212506972308,2,2,95,694,75.3453101312214,3,1
3,5.01728064468724,2,2,93,692,75.46870931727348,3,1
1,5.485843829430189,2,2,96,694,76.7731234407739,3,1
5,4.233655442068968,2,2,94,695,75.78993448249904,3,1
3,4.41724493727092,2,2,92,695,82.55081780565723,3,1
1,4.483659619713773,2,2,94,695,94.13267356451594,3,1
2,5.603412184169017,2,2,93,693,74.69212086794113,3,1
5,4.4875630169371705,2,2,93,694,82.61365427054538,3,1
0,7.46776473282842,0,2,90,969,30.046953601934824,0,1
3,7.286625760488423,0,2,88,972,31.263749300902454,0,1
4,8.996059431460443,0,2,89,971,25.564101838263205,0,1
0,7.928968284361867,0,2,89,969,25.433032103456465,0,1
1,8.147696386743045,0,2,88,973,34.419091651039636,0,1
4,6.566395676629404,0,2,90,970,33.12529547057091,0,1
3,9.486216122208832,0,2,89,969,30.658837628997265,0,1
3,7.668937944407149,0,2,89,971,34.705126005590195,0,1
3,6.677198659356528,0,2,86,970,29.98002353084813,0,1
0,7.548090487689057,0,2,86,971,29.42903639860799,0,1
2,7.5471190086646995,0,2,87,973,31.35207767425679,0,1
0,7.29605692569326,0,2,89,969,30.22388070055784,0,1
3,6.449580136077352,0,2,89,973,32.23144325675218,0,1
3,9.223250532911793,0,2,86,971,23.89418841154613,0,1
0,7.477978452298434,0,2,88,969,30.499881294826572,0,1
4,10.238295012512236,0,2,86,973,29.421397115896337,0,1
0,7.4104541946737745,0,2,86,971,32.83029671993137,0,1
1,8.769834991120325,0,2,88,969,25.49872111326824,0,1
1,6.848362785103372,0,2,88,970,28.71701468405201,0,1
3,9.60790832840126,0,2,87,971,30.193576957947787,0,1
2,9.434091684648255,0,2,88,973,31.90253911368913,0,1
3,6.533535509873792,0,2,88,969,29.679193602468132,0,1
3,7.309742485009517,0,2,88,970,31.250052706681462,0,1
2,6.855855708924715,0,2,87,971,31.834739469061592,0,1
0,7.366303502093138,0,2,89,972,32.37946846919122,0,1
3,8.011677170897569,0,2,86,973,32.17420461615471,0,1
1,6.773418445252699,0,2,89,973,34.78002252385105,0,1
1,8.407407924524843,0,2,90,970,33.77399360615334,0,1
1,7.298417559605046,0,2,86,970,29.146355584639767,0,1
0,7.229025443538695,0,2,90,973,32.80489958877779,0,1
1,7.641764389812758,0,2,88,972,26.78627485962719,0,1
2,8.859110267574,0,2,89,972,31.321220136813896,0,1
4,7.737880266373219,0,2,86,971,27.972591911837426,0,1
0,6.149137736516162,0,2,90,969,27.082411648781626,0,1
4,8.520976384838484,0,2,90,970,32.197407899750715,0,1
3,6.509781409692973,0,2,89,972,32.80304760562406,0,1
3,8.858214767596333,0,2,88,972,30.44979466683434,0,1
1,8.337584545100286,0,2,87,970,34.32534218165675,0,1
0,8.08550827276496,0,2,87,972,23.534944501061865,0,1
5,9.711417646642552,0,1,67,311,71.69120295653751,0,1
5,8.716279714128646,0,1,66,309,58.85467273095407,0,1
7,7.656909914755835,0,1,70,311,57.69831153264188,0,1
8,7.112221780635694,0,1,67,311,68.70190780463064,0,1
8,8.869888985652361,0,1,66,311,63.971981035868055,0,1
6,7.6532792418585585,0,1,67,310,73.14806410583776,0,1
8,9.474080809763059,0,1,66,311,57.376964891982624,0,1
6,8.416058665853212,0,1,70,308,64.43175080449306,0,1
5,8.050757083808032,0,1,69,311,68.16222584761276,0,1
5,8.63790536213999,0,1,68,311,70.59686242962718,0,1
8,8.297168941445436,0,1,70,308,65.4294922318505,0,1
5,8.126859086036324,0,1,66,311,65.62278653619188,0,1
7,8.719793935325841,0,1,70,309,63.98146474612383,0,1
6,8.537331437988001,0,1,68,310,62.63448328012174,0,1
4,9.700499089562422,0,1,68,311,64.9930236959105,0,1
6,8.618211864003698,0,1,70,309,51.294722185983346,0,1
4,9.851311794697576,0,1,67,310,64.00039446662302,0,1
8,8.677822090123323,0,1,66,307,62.9174348826912,0,1
6,9.800325782987711,0,1,69,308,57.74819497022207,0,1
7,8.413874302137353,0,1,69,310,58.13841793521579,0,1
5,9.873820837797956,0,1,66,308,65.81448308424241,0,1
7,8.54484360566623,0,1,66,310,69.60820828885137,0,1
7,7.745779668309099,0,1,66,308,60.360859397738324,0,1
6,8.115965915866763,0,1,67,309,67.71620144990085,0,1
6,8.049155223812093,0,1,69,311,67.70773317565029,0,1
4,8.842048424953978,0,1,70,308,64.52046000730142,0,1
5,9.37744993033409,0,1,66,311,69.38774504774887,0,1
8,8.470732303678693,0,1,67,310,73.57929600645474,0,1
7,10.121837863082222,0,1,66,307,62.32102256510789,0,1
8,7.022640604581079,0,1,66,311,58.82368391655287,0,1
7,9.878563802300544,0,1,70,311,62.32798075693941,0,1
8,9.268649195101966,0,1,70,310,65.76802225796489,0,1
7,10.130630534065372,0,1,70,308,74.00507283075643,0,1
4,8.007849634210352,0,1,70,307,70.07952580597731,0,1
4,11.105748473431344,0,1,69,311,72.1344834782077,0,1
7,8.739712665709176,0,1,70,311,66.90795394446764,0,1
4,7.833223892473431,0,1,66,311,66.20844128948735,0,1
8,11.097664497105821,0,1,70,307,74.01658634668198,0,1
7,7.275208559891451,0,1,66,309,60.80579483548548,0,1
8,8.657946495133428,0,1,66,310,65.16127685760708,0,1
8,9.681118148712912,0,1,70,309,59.080748812143874,0,1
5,5.98280555646314,0,2,6,790,67.00263563215492,4,0
4,5.963613714472887,0,2,7,791,65.16514744616919,4,0
4,6.577240197563125,0,2,7,789,63.51430164806506,4,0
8,5.50980888301789,0,2,8,790,65.20459797599207,4,0
4,5.85040038189872,0,2,8,792,67.27917870359185,4,0
7,6.107091743794859,0,2,7,791,59.42680459681709,4,0
7,5.583000033247249,0,2,8,792,65.08392498330343,4,0
4,6.164889121227597,0,2,7,792,53.15615014939203,4,0
8,6.32215075596751,0,2,9,791,73.62265084718332,4,0
4,5.643966770864012,0,2,8,790,59.595496933269395,4,0
5,6.360460148554789,0,2,6,789,68.83027206823212,4,0
5,5.410116697296574,0,2,8,791,60.20957446532453,4,0
6,6.944159239040128,0,2,8,789,67.51664284155191,4,0
4,6.775220645974163,0,2,6,791,65.34836533568917,4,0
5,4.9057062842111385,0,2,8,792,61.501716832213326,4,0
5,5.836241642793669,0,2,9,791,55.557866471991055,4,0
7,6.513133294329544,0,2,8,793,60.82518216009757,4,0
6,5.2597217774480525,0,2,5,789,55.31246325364503,4,0
4,6.773975203646485,0,2,6,791,62.299942528864484,4,0
4,6.720571493103596,0,2,5,791,64.65211807026135,4,0
8,6.339846255458817,0,2,5,793,60.89779996254098,4,0
8,6.539090561534868,0,2,8,790,61.231703400943616,4,0
7,5.972488710746813,0,2,9,792,66.09580163036732,4,0
8,6.427405867015547,0,2,8,792,58.47103769813643,4,0
5,7.079017331985375,0,2,8,791,57.40235086376006,4,0
6,4.744684633739221,0,2,5,793,63.412256032128155,4,0
4,6.1742459569026895,0,2,5,792,63.927352499943126,4,0
6,6.3683740644108,0,2,9,793,60.968419534917544,4,0
8,5.765954752033695,0,2,8,792,65.03699947780477,4,0
4,5.943058681955855,0,2,8,790,64.05986096857514,4,0
4,7.690416777942922,0,2,8,792,64.17329306944755,4,0
5,5.830525137176634,0,2,6,789,55.67012274142578,4,0
6,5.9217098527743275,0,2,6,790,59.13878036612176,4,0
4,5.270897628598596,0,2,5,790,57.96523149007309,4,0
7,6.61410728116676,0,2,6,792,54.38538454612647,4,0
4,6.090151995674379,0,2,5,792,62.65195800312053,4,0
6,5.279138283978893,0,2,9,789,56.21217036365419,4,0
6,5.81521129305263,0,2,5,793,61.51652878504683,4,0
4,4.914189150414866,0,2,8,790,59.35035949733639,4,0
8,9.112627108578675,1,2,64,780,48.13122789213506,3,1
8,8.811603803850852,1,2,65,779,50.0106830321852,3,1
8,9.78398072508633,1,2,65,780,53.558076252047215,3,1
11,8.916466581060332,1,2,62,781,51.01301911913564,3,1
12,8.97589864574626,1,2,61,778,60.77091516074266,3,1
9,9.235956508271864,1,2,61,781,48.42916339187877,3,1
12,8.729901230513173,1,2,62,780,49.593054484748805,3,1
11,9.81856763509482,1,2,63,780,50.190728010161315,3,1
11,9.139535570250752,1,2,63,780,56.628704473670794,3,1
12,8.569890023488602,1,2,63,780,53.52899731420918,3,1
11,9.175173467360956,1,2,65,780,50.47552692852748,3,1
11,8.883222381265242,1,2,65,778,47.65644057768817,3,1
12,7.9779742260411215,1,2,63,778,51.70270819628127,3,1
11,8.148544402937757,1,2,64,781,59.01298712539403,3,1
11,10.405060823770475,1,2,62,779,51.99560992300117,3,1
11,9.988254772798694,1,2,65,782,49.888978797947246,3,1
11,8.421882280022627,1,2,64,781,49.05469676195974,3,1
12,9.314139462668724,1,2,63,781,50.34508479222546,3,1
9,11.399815767219941,1,2,62,780,52.8353811792821,3,1
10,9.254906291691999,1,2,62,781,47.8551216847227,3,1
8,8.851419039883133,1,2,64,778,50.42953141750209,3,1
9,8.871949937768102,1,2,64,779,49.06242656917841,3,1
8,9.526923887828355,1,2,64,781,54.847015801665094,3,1
11,10.064696208778717,1,2,65,782,49.52455249766625,3,1
9,9.074044692086517,1,2,63,780,57.97488671916387,3,1
9,9.37554561492829,1,2,65,778,49.721631120942035,3,1
8,9.082396252315553,1,2,63,781,43.81323735088356,3,1
9,8.846623445338532,1,2,64,778,53.74891639219871,3,1
11,8.63711092951989,1,2,63,778,43.66454401023666,3,1
11,9.86696044481304,1,2,65,778,49.21125771314763,3,1
10,9.36747284952601,1,2,63,782,48.78702178966892,3,1
8,9.909924123487162,1,2,62,781,50.076684608459765,3,1
10,10.888691329997629,1,2,62,781,45.98877051233382,3,1
8,11.058238267839466,1,2,63,779,53.639865988520405,3,1
12,9.077890278405564,1,2,65,778,47.34649055441939,3,1
8,9.613035462112952,1,2,63,782,44.804095864818215,3,1
10,9.907829995986393,1,2,65,782,54.24971391569298,3,1
10,10.427967633483842,1,2,62,781,54.29467546964654,3,1
11,8.469469357062716,1,2,65,780,48.45632856095126,3,1
8,9.257707245794665,1,2,62,782,53.307827105213136,3,1
9,8.123932631470206,1,2,65,779,54.506979364890206,3,1
7,3.0832712813067826,1,0,28,566,109.9320951894197,4,1
9,2.916862079931063,1,0,27,570,81.23413193643293,4,1
9,3.1513399265444733,1,0,30,568,99.21608510526009,4,1
9,2.7752546974928824,1,0,31,570,96.97621234846345,4,1
9,3.354868089742598,1,0,30,570,101.58223399225335,4,1
6,2.726248435193637,1,0,28,570,99.44124016323357,4,1
6,3.275903010943719,1,0,30,568,100.24817968864066,4,1
7,3.1643177420858257,1,0,28,570,98.25320830150844,4,1
9,2.626066448900745,1,0,31,568,93.3700230394143,4,1
8,2.8630539978894234,1,0,27,568,87.5608786019919,4,1
9,2.839572084007514,1,0,27,567,95.02904181269162,4,1
7,2.805618680038783,1,0,29,567,116.06479300729613,4,1
9,3.0164709956407396,1,0,28,567,74.7094573658607,4,1
7,2.7729124222323285,1,0,27,570,84.47362570572915,4,1
5,2.7343312485744273,1,0,28,570,107.89391425486996,4,1
7,2.4273365537892477,1,0,30,570,105.62470298062756,4,1
9,2.8611773463753254,1,0,27,568,102.94733404653806,4,1
9,3.233440605380714,1,0,28,568,102.42500532582324,4,1
7,2.8815670198161474,1,0,28,566,91.03512558559608,4,1
5,2.945697811122241,1,0,29,570,113.3423185400027,4,1
6,2.9281232822056054,1,0,30,569,97.98175915725463,4,1
8,2.9035728121545157,1,0,29,566,110.1451393019952,4,1
8,2.599467710089644,1,0,30,567,96.23342446260826,4,1
5,2.66604561439472,1,0,30,568,93.10585816607122,4,1
6,3.108092289075913,1,0,27,570,100.38944916556443,4,1
8,2.9996242912856896,1,0,29,569,100.64389062590874,4,1
7,2.932447831263996,1,0,29,568,103.57270747837529,4,1
5,2.2944223356170537,1,0,30,569,95.94241923163037,4,1
8,2.6831366259154117,1,0,29,566,107.43658841029864,4,1
7,3.310321277670963,1,0,31,568,101.3565640370205,4,1
8,2.676440431720339,1,0,31,566,94.40169091093136,4,1
7,2.862308420132281,1,0,30,568,84.99199603767488,4,1
7,2.9205398217656406,1,0,27,566,96.33496532893741,4,1
7,2.8349595890312957,1,0,28,567,104.01234024075646,4,1
5,3.2433532545596377,1,0,30,569,96.53525664939411,4,1
7,3.02875623057249,1,0,28,567,79.93271577563287,4,1
5,3.073451996506689,1,0,27,567,104.86963766207785,4,1
8,3.4391900873320345,1,0,27,567,111.30186624839448,4,1
7,2.783672950986253,1,0,31,567,108.00029976774364,4,1
5,2.2219330345507564,1,0,30,566,99.22126817220936,4,1
8,3.441136144124805,1,0,28,567,103.96680946451903,4,1
10,10.294866046732698,0,0,3,448,36.655774993943645,1,1
7,9.964896546385074,0,0,0,445,40.23645418785254,1,1
7,9.357961204812984,0,0,2,446,43.29237590267558,1,1
6,10.458302964368878,0,0,4,449,39.93683779951922,1,1
7,7.75374773196181,0,0,3,448,43.57030345118509,1,1
10,10.069882912149922,0,0,3,445,38.81900202278851,1,1
6,7.350780357966879,0,0,4,447,40.226813473230585,1,1
9,9.680332100316111,0,0,4,449,40.36584999064965,1,1
6,7.618417346917068,0,0,4,449,38.83228655953285,1,1
6,9.124620941764439,0,0,2,447,43.91411933231765,1,1
9,9.68456431150074,0,0,1,447,39.57191066041114,1,1
9,8.488951459283179,0,0,2,448,42.96951248221639,1,1
8,9.712805753737078,0,0,1,446,42.059196476513,1,1
7,12.07702471443232,0,0,2,449,43.51527964045929,1,1
9,10.177806460189258,0,0,2,445,33.28794994447062,1,1
6,10.197338564665415,0,0,1,449,36.98539418534018,1,1
8,10.004929700616103,0,0,0,448,45.23127167091831,1,1
6,9.778522658823485,0,0,0,445,41.50416978917279,1,1
9,9.32755079481567,0,0,1,446,34.925244296174675,1,1
10,10.190353551148599,0,0,3,447,42.699017170584305,1,1
9,9.951247559995693,0,0,3,449,41.9188402088404,1,1
8,9.642465474160073,0,0,3,447,44.264223926828635,1,1
8,8.274097895189183,0,0,4,448,42.44728382638037,1,1
8,9.734615377522308,0,0,0,449,39.74693528208094,1,1
10,10.843670449330356,0,0,4,446,45.14155146168812,1,1
9,8.30020634227556,0,0,1,449,38.24330655413272,1,1
10,7.993336098077154,0,0,2,446,38.94429990914014,1,1
6,11.200151449109324,0,0,0,448,40.80913520112006,1,1
6,10.04292198818107,0,0,4,448,45.290286471646205,1,1
6,9.80671604521333,0,0,2,447,40.14248425139716,1,1
6,9.172344671056354,0,0,4,447,40.680953010732644,1,1
7,10.606193928277305,0,0,2,447,41.943087864060935,1,1
6,8.716763776365388,0,0,0,447,41.83968749658509,1,1
6,10.257282197409577,0,0,3,445,37.50231058073788,1,1
6,10.35474900084703,0,0,2,445,34.81600454558071,1,1
8,7.771262531016276,0,0,0,446,38.670992576904965,1,1
7,7.7355143490641,0,0,0,447,40.61675841494389,1,1
6,9.142905760749084,0,0,1,449,39.54869260495778,1,1
7,10.121031320413474,0,0,4,447,41.2195538283647,1,1
5,2.0881005241261916,2,1,50,936,86.76064285111364,3,1
4,1.6711827901179512,2,1,51,934,79.36382541420816,3,1
3,1.929352269251855,2,1,51,935,80.5334902787289,3,1
1,2.421514381102678,2,1,51,932,75.07634506716144,3,1
3,1.8806704402413001,2,1,52,935,68.05559687548224,3,1
4,2.235362642068503,2,1,51,932,79.78210397560683,3,1
5,2.028217039567456,2,1,51,936,72.29033540119431,3,1
2,2.269196292883743,2,1,50,935,71.31648366667574,3,1
3,2.2205574948210383,2,1,51,935,84.64831319396318,3,1
4,2.01875290343177,2,1,51,935,73.61389642475808,3,1
4,2.678797921664601,2,1,54,932,80.7817471494021,3,1
3,2.275943932735647,2,1,53,936,87.0007230821076,3,1
4,2.430036963939821,2,1,50,934,73.1455632322877,3,1
5,2.157527096468593,2,1,54,936,83.94658360373563,3,1
3,1.995567293030828,2,1,50,936,82.35984470241979,3,1
5,2.2620022121665557,2,1,51,934,78.94620245451593,3,1
4,2.268856642126285,2,1,54,936,90.42577795108049,3,1
2,2.274311939442282,2,1,50,934,67.62462876211563,3,1
4,2.6942222080486307,2,1,54,932,52.983379943774494,3,1
2,2.194814029211437,2,1,53,932,84.77602751725865,3,1
1,2.47328681450766,2,1,53,933,82.36671487011479,3,1
1,1.9186484654833407,2,1,54,932,75.31655116677076,3,1
3,2.2682174010832052,2,1,50,932,76.09336555336678,3,1
4,2.502868123963231,2,1,53,933,71.79354072555931,3,1
4,2.353642262352568,2,1,52,934,72.07936602819005,3,1
3,2.398188740551756,2,1,50,935,67.98240835288891,3,1
3,2.380049618971948,2,1,52,935,73.8885188249862,3,1
1,2.67875195344921,2,1,53,934,71.56720464225391,3,1
2,2.308474856011901,2,1,50,933,73.76856062249878,3,1
4,2.3212837657679737,2,1,52,935,79.91497068353122,3,1
1,2.0249089109751894,2,1,53,933,73.67135091367632,3,1
2,2.520542145271119,2,1,51,932,77.32618312213617,3,1
2,1.924423037620597,2,1,50,936,74.55049103751215,3,1
3,2.2477183711476156,2,1,54,935,79.91292835943942,3,1
3,2.1722082972402674,2,1,50,935,78.63655903202759,3,1
5,2.4899789503415906,2,1,53,933,77.49601890513736,3,1
4,2.1464289983426355,2,1,52,934,78.01559191173467,3,1
4,1.9975140745277131,2,1,52,934,89.69411251765416,3,1
5,2.243026935563932,2,1,52,932,76.56132974909194,3,1
4,2.3221351805613426,2,1,50,936,72.65803375248115,3,1
2,1.987269803861669,2,1,50,934,83.75019724279844,3,1
2,6.491592249895055,1,0,46,173,16.45631743741095,1,1
2,5.352699451065728,1,0,48,169,15.88480195845373,1,1
3,5.8134805798147955,1,0,48,170,17.114611219486285,1,1
5,5.937094258642534,1,0,47,170,15.440130087336813,1,1
6,6.537918253314922,1,0,50,172,16.43785194042808,1,1
2,6.658004322129744,1,0,49,173,13.680452165831449,1,1
3,6.396230160445331,1,0,50,170,18.54732504957199,1,1
6,6.245367288692906,1,0,49,169,16.836882441907246,1,1
5,6.813070820536812,1,0,46,170,18.129525569735133,1,1
5,6.637563348040752,1,0,48,172,17.516574147656595,1,1
6,6.612009526450698,1,0,48,171,17.402054174576765,1,1
5,6.227907987288,1,0,47,173,16.266716678661094,1,1
6,6.602440938956752,1,0,47,172,15.56657141425841,1,1
5,7.083726025762935,1,0,49,170,17.084044193642185,1,1
5,7.119526825836901,1,0,46,170,16.374083474762447,1,1
5,6.069136913085991,1,0,46,171,14.038683875622496,1,1
5,6.812663740935189,1,0,48,171,15.823982865166466,1,1
6,6.873968531346827,1,0,49,172,16.2675209740761,1,1
4,7.125534863024079,1,0,48,173,14.676896620301832,1,1
5,6.864285809130436,1,0,47,172,16.792189505793843,1,1
3,5.6384357388979165,1,0,46,170,14.632188946415708,1,1
5,6.24355961424663,1,0,48,172,16.508080596918344,1,1
2,7.974460926516804,1,0,50,172,14.457424496702497,1,1
5,6.085839924367363,1,0,50,173,17.938740040961434,1,1
5,5.354818112370781,1,0,48,171,14.745178576453517,1,1
5,6.5908858558679375,1,0,47,170,14.599788758587186,1,1
5,5.82686929336069,1,0,48,171,17.31980805520151,1,1
5,6.117049208765842,1,0,49,171,15.013513900070148,1,1
6,6.167461496527192,1,0,49,173,15.449489639661666,1,1
5,5.858495989673436,1,0,50,169,15.030402806981355,1,1
3,6.538114471794849,1,0,50,172,17.422381391444752,1,1
4,6.775663547381725,1,0,49,169,15.621301120315328,1,1
5,7.200479437574533,1,0,46,171,13.471746128444504,1,1
3,7.301971608108761,1,0,49,173,16.326638012948678,1,1
3,7.449035583045337,1,0,50,170,15.671187503361923,1,1
6,7.752107734424282,1,0,50,173,16.55379420456454,1,1
3,5.3217108728857845,1,0,48,171,14.700731635153844,1,1
3,7.05114017758571,1,0,47,169,14.756101282311334,1,1
2,4.831338968981782,1,0,47,171,14.66916565818981,1,1
2,6.09927937450204,1,0,47,171,13.376394774962044,1,1
3,5.976299278564666,1,0,46,171,16.24282668008951,1,1
8,7.941388177016917,3,1,63,291,10.063590537477532,4,1
7,6.555267082918646,3,1,60,293,11.48807394731162,4,1
7,7.4774048579230055,3,1,62,291,10.074985581053086,4,1
6,7.308850942397895,3,1,62,293,9.850548679070437,4,1
8,6.6462613485614686,3,1,63,292,10.808556378213757,4,1
10,7.411762502741148,3,1,62,291,10.814613019836916,4,1
7,7.797781018811375,3,1,62,291,10.093810693519366,4,1
8,6.3767049013575985,3,1,64,293,11.68682113357061,4,1
7,7.8064986931025935,3,1,62,291,11.452630406906557,4,1
6,7.41669864279672,3,1,60,293,11.355304135733002,4,1
6,7.365391082630284,3,1,61,292,12.71989754379717,4,1
9,7.4272542939041415,3,1,64,293,9.184060604751826,4,1
8,6.905204794680631,3,1,63,292,10.825904617077034,4,1
9,7.655418238255888,3,1,60,290,11.456980249181859,4,1
9,7.602848323395303,3,1,64,289,10.40671648678993,4,1
6,6.51193850807212,3,1,63,291,8.878063712315834,4,1
10,6.858530954877538,3,1,61,289,10.276811047001509,4,1
9,6.685967995228203,3,1,64,293,10.132186636630891,4,1
7,6.291513277462192,3,1,63,289,12.373666483913095,4,1
10,6.957817408875602,3,1,62,291,10.538561707620023,4,1
8,8.910580480325837,3,1,62,293,10.47871145610737,4,1
7,7.375691717631823,3,1,64,293,10.898785387873424,4,1
9,8.243561866700391,3,1,61,291,9.326908157270905,4,1
6,7.5027523678981165,3,1,61,293,10.369583138794983,4,1
10,7.623006327188672,3,1,60,290,9.460596270692253,4,1
6,6.954022578524085,3,1,61,291,10.31721789115751,4,1
6,8.77217929697743,3,1,60,293,10.6735105159105,4,1
10,8.487919905998133,3,1,62,293,10.680133777785649,4,1
6,7.682339258499563,3,1,60,293,10.314601623568334,4,1
6,7.8350033242089205,3,1,62,291,9.881489715137342,4,1
9,8.08705052672804,3,1,62,292,9.043994978744413,4,1
6,7.554464191387276,3,1,64,292,11.931616151658032,4,1
10,8.051064847219468,3,1,63,290,10.39551551262561,4,1
9,8.380692392951412,3,1,60,293,9.415174485292697,4,1
7,7.340607761129394,3,1,64,289,10.380493993409258,4,1
7,7.935851945634373,3,1,61,290,10.80559072027577,4,1
10,7.874829888042042,3,1,64,293,10.24094697157163,4,1
