shipment_id,product_id,supplier_id,shipping_carrier,transportation_mode,route,shipping_cost,total_cost,shipping_time,shipped_at
fd20aeb0-358c-4388-ba10-896b3e36aca6,c2708a8b-120a-56f5-a30d-990048af87cc,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier B,Road,Route B,3.75,187.96,6,2026-01-24
2f463182-c647-40e8-96ff-5809b0699c9a,c2708a8b-120a-56f5-a30d-990048af87cc,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier B,Road,Route B,3.75,187.96,6,2026-01-24
0c1dc58c-e2eb-4a50-96ac-9b8aa0bf1841,c2708a8b-120a-56f5-a30d-990048af87cc,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier B,Road,Route B,3.75,187.96,6,2026-01-24
70fe78d3-50c2-433e-8a61-89f1ecc8273b,c2708a8b-120a-56f5-a30d-990048af87cc,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier B,Road,Route B,3.75,187.96,6,2026-01-24
f6a796a2-ced0-4583-a3db-27f194e9658e,e7263999-68b6-5a23-b530-af25b7efd632,c17fc11e-91da-476f-bd7a-741693381136,Carrier B,Road,Route B,2.78,185.59,3,2026-01-24
23c6a27d-5e97-47a0-a7ef-43aecf86af05,e7263999-68b6-5a23-b530-af25b7efd632,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier B,Road,Route B,2.78,185.59,3,2026-01-24
779cb4db-e894-4d2d-9172-4f29a4386236,e7263999-68b6-5a23-b530-af25b7efd632,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier B,Road,Route B,2.78,185.59,3,2026-01-24
1f024a6b-fb66-478a-9511-b050053a6efb,e7263999-68b6-5a23-b530-af25b7efd632,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier B,Road,Route B,2.78,185.59,3,2026-01-24
639f3aa6-9229-4c7f-ac68-a4bc141720b8,e7263999-68b6-5a23-b530-af25b7efd632,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier B,Road,Route B,2.78,185.59,3,2026-01-24
cabc1d9c-8668-4b59-9748-171cdbcc031f,ce1ae2d5-3454-5952-97ff-36ff935bcfe9,c17fc11e-91da-476f-bd7a-741693381136,Carrier B,Road,Route B,2.77,188.46,6,2026-01-24
9d5a7266-e943-4df3-9491-6bfcf04273cc,ce1ae2d5-3454-5952-97ff-36ff935bcfe9,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier B,Road,Route B,2.77,188.46,6,2026-01-24
74e9d395-a2e9-4cb9-8422-a8da10eb5abf,ce1ae2d5-3454-5952-97ff-36ff935bcfe9,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier B,Road,Route B,2.77,188.46,6,2026-01-24
ebff4403-c3ba-45bf-bbb1-a9589441cba2,ce1ae2d5-3454-5952-97ff-36ff935bcfe9,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier B,Road,Route B,2.77,188.46,6,2026-01-24
f221fddb-9725-456b-a674-d6c3315328b2,ce1ae2d5-3454-5952-97ff-36ff935bcfe9,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier B,Road,Route B,2.77,188.46,6,2026-01-24
c3250403-e69b-44ab-9995-9b424879a195,33677b87-bc8d-5ff6-9a25-fe60225e4bf0,c17fc11e-91da-476f-bd7a-741693381136,Carrier B,Road,Route B,3.6,186.62,5,2026-01-24
b24f82fc-5a5a-41e5-9d69-8cd691068298,33677b87-bc8d-5ff6-9a25-fe60225e4bf0,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier B,Road,Route B,3.6,186.62,5,2026-01-24
ad817758-4b04-4f0d-91aa-f8403d0c484d,33677b87-bc8d-5ff6-9a25-fe60225e4bf0,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier B,Road,Route B,3.6,186.62,5,2026-01-24
d611c459-31ee-4cb7-a15e-c3156b854d30,33677b87-bc8d-5ff6-9a25-fe60225e4bf0,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier B,Road,Route B,3.6,186.62,5,2026-01-24
1b2fb1cb-f1ee-4d08-b6bb-6eded0e454ba,33677b87-bc8d-5ff6-9a25-fe60225e4bf0,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier B,Road,Route B,3.6,186.62,5,2026-01-24
ffb2220c-e7b5-4e1e-ad34-e55a503faf1d,ed2305ae-e8f9-5387-b860-3d80ae6c02f7,c17fc11e-91da-476f-bd7a-741693381136,Carrier B,Road,Route B,2.6,187.2,6,2026-01-24
29579bad-7b90-40a0-9e6a-c0d22f94fdbc,ed2305ae-e8f9-5387-b860-3d80ae6c02f7,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier B,Road,Route B,2.6,187.2,6,2026-01-24
365cf2cb-e621-4e00-8c34-1f27a067ff48,ed2305ae-e8f9-5387-b860-3d80ae6c02f7,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier B,Road,Route B,2.6,187.2,6,2026-01-24
539d016d-089a-43e1-abc1-560afd8a9dd8,ed2305ae-e8f9-5387-b860-3d80ae6c02f7,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier B,Road,Route B,2.6,187.2,6,2026-01-24
f6c98a13-4086-412e-9f04-a01d234408a8,ed2305ae-e8f9-5387-b860-3d80ae6c02f7,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier B,Road,Route B,2.6,187.2,6,2026-01-24
1c6f4276-f2de-4eda-a22d-cba9542f4e43,604ed872-ae2d-5d91-8e3e-572f3a3aaaa5,c17fc11e-91da-476f-bd7a-741693381136,Carrier B,Road,Route B,3.23,186.62,5,2026-01-24
dce547a7-a839-41df-b8a0-fe357cf12504,604ed872-ae2d-5d91-8e3e-572f3a3aaaa5,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier B,Road,Route B,3.23,186.62,5,2026-01-24
47e49fca-2d28-483f-b3c6-790b108d88fb,604ed872-ae2d-5d91-8e3e-572f3a3aaaa5,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier B,Road,Route B,3.23,186.62,5,2026-01-24
5da7fd0f-4fae-4b50-b0e8-203b6d931901,604ed872-ae2d-5d91-8e3e-572f3a3aaaa5,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier B,Road,Route B,3.23,186.62,5,2026-01-24
2c2cf2c6-be53-4988-ab03-3d5d50cf0d02,604ed872-ae2d-5d91-8e3e-572f3a3aaaa5,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier B,Road,Route B,3.23,186.62,5,2026-01-24
b9b6f9eb-c03b-44f3-abd0-3afe1fc17c2a,8f8173d9-2f8d-5636-a693-24d9f79ba651,c17fc11e-91da-476f-bd7a-741693381136,Carrier B,Road,Route B,3.31,191.23,2,2026-01-24
5e53d12d-b953-4c4e-8659-02b55fcaeb65,8f8173d9-2f8d-5636-a693-24d9f79ba651,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier B,Road,Route B,3.31,191.23,2,2026-01-24
003cd6fc-f833-4289-8fbd-6982b9c6f690,8f8173d9-2f8d-5636-a693-24d9f79ba651,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier B,Road,Route B,3.31,191.23,2,2026-01-24
d3229998-c8be-40d0-a04f-76afbfa3adba,8f8173d9-2f8d-5636-a693-24d9f79ba651,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier B,Road,Route B,3.31,191.23,2,2026-01-24
6a5c35a6-8d70-4b53-982e-9ece522a34c2,8f8173d9-2f8d-5636-a693-24d9f79ba651,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier B,Road,Route B,3.31,191.23,2,2026-01-24
9fbe4893-f10f-4648-85e8-dd701ce3af69,36eb8d4d-b854-51f1-9fdf-3735964225d5,c17fc11e-91da-476f-bd7a-741693381136,Carrier B,Road,Route B,3.02,187.73,3,2026-01-24
333c47f6-0ab0-4069-981b-9739dcc70aff,36eb8d4d-b854-51f1-9fdf-3735964225d5,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier B,Road,Route B,3.02,187.73,3,2026-01-24
737d14a3-b5c5-47b2-9d44-58286f8c84e8,36eb8d4d-b854-51f1-9fdf-3735964225d5,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier B,Road,Route B,3.02,187.73,3,2026-01-24
35741690-f6b7-463c-8f66-2f2d83857665,36eb8d4d-b854-51f1-9fdf-3735964225d5,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier B,Road,Route B,3.02,187.73,3,2026-01-24
bbafa27b-08d3-4672-a8e6-71c815eb5a3c,36eb8d4d-b854-51f1-9fdf-3735964225d5,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier B,Road,Route B,3.02,187.73,3,2026-01-24
82506e7d-a37c-4bb5-9698-33936c9addc6,3493b6ca-f84b-56a9-97cc-c0bd1c46c4c0,c17fc11e-91da-476f-bd7a-741693381136,Carrier B,Road,Route B,3.33,185.77,5,2026-01-24
a366cd6a-7db6-470c-9fd4-386fefb868cd,3493b6ca-f84b-56a9-97cc-c0bd1c46c4c0,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier B,Road,Route B,3.33,185.77,5,2026-01-24
6e9842ba-2eb3-412f-acbc-0079876286b8,3493b6ca-f84b-56a9-97cc-c0bd1c46c4c0,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier B,Road,Route B,3.33,185.77,5,2026-01-24
97f2cafe-3dd4-4b91-a6eb-8b3688dff352,3493b6ca-f84b-56a9-97cc-c0bd1c46c4c0,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier B,Road,Route B,3.33,185.77,5,2026-01-24
cc486e91-6ae5-4f2f-b91f-3bcc356559fa,3493b6ca-f84b-56a9-97cc-c0bd1c46c4c0,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier B,Road,Route B,3.33,185.77,5,2026-01-24
03873b96-6090-41cb-b08d-3a02b988c432,f413ea13-fcd9-5b44-9d22-1fa1f7b063a5,c17fc11e-91da-476f-bd7a-741693381136,Carrier B,Road,Route B,2.84,189.3,2,2026-01-24
000e4d2a-1fd7-4016-b524-f694ea01d8de,f413ea13-fcd9-5b44-9d22-1fa1f7b063a5,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier B,Road,Route B,2.84,189.3,2,2026-01-24
2a9e2243-41ed-4ff9-ba04-35d53781df2f,f413ea13-fcd9-5b44-9d22-1fa1f7b063a5,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier B,Road,Route B,2.84,189.3,2,2026-01-24
0e09d372-36c0-47b8-82c6-9fae8f93b315,f413ea13-fcd9-5b44-9d22-1fa1f7b063a5,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier B,Road,Route B,2.84,189.3,2,2026-01-24
6f1505c5-5f83-4b01-b5d1-6123414ca7d6,f413ea13-fcd9-5b44-9d22-1fa1f7b063a5,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier B,Road,Route B,2.84,189.3,2,2026-01-24
3c9e81df-7a2c-41b7-8094-a4cd5ef00205,f468d924-d23b-56c2-b90f-3d1cf4b45337,c17fc11e-91da-476f-bd7a-741693381136,Carrier B,Road,Route B,3.3,185.46,6,2026-01-24
4c322a6d-f1d6-4d3c-8d01-8f391aaca95a,f468d924-d23b-56c2-b90f-3d1cf4b45337,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier B,Road,Route B,3.3,185.46,6,2026-01-24
87387b16-aee5-4199-adda-7366e8c35e1d,f468d924-d23b-56c2-b90f-3d1cf4b45337,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier B,Road,Route B,3.3,185.46,6,2026-01-24
d840aa7b-1cb6-4bb5-8b34-f426b680a818,f468d924-d23b-56c2-b90f-3d1cf4b45337,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier B,Road,Route B,3.3,185.46,6,2026-01-24
04c6e310-f6ad-471f-b669-188afcb19145,f468d924-d23b-56c2-b90f-3d1cf4b45337,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier B,Road,Route B,3.3,185.46,6,2026-01-24
a10fb713-e9f8-4a4d-a2e5-6ee41860b3fa,8828c9d6-ed76-5c09-bf64-ba9e9cd90896,c17fc11e-91da-476f-bd7a-741693381136,Carrier B,Road,Route B,2.72,188.14,2,2026-01-24
d101feec-dbf3-4840-be5f-0d6e66d9245b,8828c9d6-ed76-5c09-bf64-ba9e9cd90896,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier B,Road,Route B,2.72,188.14,2,2026-01-24
8bc854c5-2e14-48c2-9e03-113a300ba0e5,8828c9d6-ed76-5c09-bf64-ba9e9cd90896,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier B,Road,Route B,2.72,188.14,2,2026-01-24
6272ca96-98fa-4523-b17f-79e8b78d0519,8828c9d6-ed76-5c09-bf64-ba9e9cd90896,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier B,Road,Route B,2.72,188.14,2,2026-01-24
1cede99a-19fa-4b67-a12b-fb8ac7a06a13,8828c9d6-ed76-5c09-bf64-ba9e9cd90896,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier B,Road,Route B,2.72,188.14,2,2026-01-24
ee0ca4b6-c42a-40c7-87e3-c6bbca96fbad,facb7618-55ca-5c30-9cba-fd567b6c0611,c17fc11e-91da-476f-bd7a-741693381136,Carrier B,Road,Route B,2.34,184.07,3,2026-01-24
14878e00-39a6-4975-9465-753256ab96a8,facb7618-55ca-5c30-9cba-fd567b6c0611,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier B,Road,Route B,2.34,184.07,3,2026-01-24
9a4a97fd-e288-4c9a-a5db-60ce8d97c9a9,facb7618-55ca-5c30-9cba-fd567b6c0611,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier B,Road,Route B,2.34,184.07,3,2026-01-24
c1fdd391-c911-4d12-bc08-1938d77b1a04,facb7618-55ca-5c30-9cba-fd567b6c0611,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier B,Road,Route B,2.34,184.07,3,2026-01-24
c9d78d81-3803-4dce-9cba-10eab2abf33a,facb7618-55ca-5c30-9cba-fd567b6c0611,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier B,Road,Route B,2.34,184.07,3,2026-01-24
c396113f-00f8-4d93-9c4f-c02035467b32,96f3de0e-6412-5434-b406-67ef3352ab85,c17fc11e-91da-476f-bd7a-741693381136,Carrier A,Road,Route B,8.99,496.38,2,2026-01-24
c4c71b39-0179-484a-9b7e-3bdc538c6334,96f3de0e-6412-5434-b406-67ef3352ab85,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier A,Road,Route B,8.99,496.38,2,2026-01-24
b0b3467c-8566-49fb-8cda-e4ac5df511a0,96f3de0e-6412-5434-b406-67ef3352ab85,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier A,Road,Route B,8.99,496.38,2,2026-01-24
156588d1-cc8d-4ea0-ad8e-0d17537f244a,96f3de0e-6412-5434-b406-67ef3352ab85,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier A,Road,Route B,8.99,496.38,2,2026-01-24
0d788ed6-669b-44fc-b386-f52fc68e90e1,96f3de0e-6412-5434-b406-67ef3352ab85,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier A,Road,Route B,8.99,496.38,2,2026-01-24
24710053-c2c9-4613-99b7-a1648ef6fb4b,9ebacb89-40ab-52b3-93a2-9054611d8f55,c17fc11e-91da-476f-bd7a-741693381136,Carrier A,Road,Route B,9.18,504.06,1,2026-01-24
19cd52e7-bfa7-4c61-9714-f213cbbabc8c,9ebacb89-40ab-52b3-93a2-9054611d8f55,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier A,Road,Route B,9.18,504.06,1,2026-01-24
36aea528-e6a8-4873-beb4-e56dcddc23ec,9ebacb89-40ab-52b3-93a2-9054611d8f55,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier A,Road,Route B,9.18,504.06,1,2026-01-24
f166147f-9dd5-40f5-94ec-bbf6aa1f7771,9ebacb89-40ab-52b3-93a2-9054611d8f55,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier A,Road,Route B,9.18,504.06,1,2026-01-24
a0a77237-9a40-4244-b5af-635697bc6aee,9ebacb89-40ab-52b3-93a2-9054611d8f55,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier A,Road,Route B,9.18,504.06,1,2026-01-24
1daeb5f0-13b0-4bd9-85d4-c7911ed9fb91,681046ff-9129-5ade-b11c-769864e02184,c17fc11e-91da-476f-bd7a-741693381136,Carrier A,Road,Route B,9.34,506.78,1,2026-01-24
f3cb3e04-c104-41d5-8c4f-3902d2454a2e,681046ff-9129-5ade-b11c-769864e02184,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier A,Road,Route B,9.34,506.78,1,2026-01-24
5bca0ad7-33c8-4e5e-b939-394b22f63af4,681046ff-9129-5ade-b11c-769864e02184,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier A,Road,Route B,9.34,506.78,1,2026-01-24
8aa18764-ccde-41df-baf2-97e31c71a824,681046ff-9129-5ade-b11c-769864e02184,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier A,Road,Route B,9.34,506.78,1,2026-01-24
364885c8-de09-46f8-9b70-47fd57c7e464,681046ff-9129-5ade-b11c-769864e02184,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier A,Road,Route B,9.34,506.78,1,2026-01-24
2b34f870-62c7-42a2-9c3e-4f1553c2ff4e,c13d0b5d-1ca3-57b6-a23f-8586bca44928,c17fc11e-91da-476f-bd7a-741693381136,Carrier A,Road,Route B,9.78,503.93,2,2026-01-24
c85933f4-1f56-475d-886d-baccda37e66c,c13d0b5d-1ca3-57b6-a23f-8586bca44928,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier A,Road,Route B,9.78,503.93,2,2026-01-24
bd536c49-1f69-4fcb-8cbb-5124cefe0975,c13d0b5d-1ca3-57b6-a23f-8586bca44928,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier A,Road,Route B,9.78,503.93,2,2026-01-24
a1c2e6ff-8d7a-43b1-9c57-14591073644f,c13d0b5d-1ca3-57b6-a23f-8586bca44928,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier A,Road,Route B,9.78,503.93,2,2026-01-24
f64ab24f-b6ef-447e-bd65-af435e24079e,c13d0b5d-1ca3-57b6-a23f-8586bca44928,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier A,Road,Route B,9.78,503.93,2,2026-01-24
3f9abdb4-2747-481d-8abd-a430e69992f2,7c411b5e-9d3f-50b5-9c28-62096e41c4ed,c17fc11e-91da-476f-bd7a-741693381136,Carrier A,Road,Route B,8.67,502.48,4,2026-01-24
c38dc3c4-88c3-45aa-9711-549f5077bc64,7c411b5e-9d3f-50b5-9c28-62096e41c4ed,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier A,Road,Route B,8.67,502.48,4,2026-01-24
2cc1a101-7c30-4de9-8eb4-f74b3b2522cd,7c411b5e-9d3f-50b5-9c28-62096e41c4ed,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier A,Road,Route B,8.67,502.48,4,2026-01-24
5e50a9c3-0705-47b2-893f-38535f9fd0be,7c411b5e-9d3f-50b5-9c28-62096e41c4ed,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier A,Road,Route B,8.67,502.48,4,2026-01-24
8b5ff37d-4839-4e33-9464-99e9912c1e14,7c411b5e-9d3f-50b5-9c28-62096e41c4ed,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier A,Road,Route B,8.67,502.48,4,2026-01-24
53165c2a-29c4-4eed-ac76-012d0191e6d6,f825aafe-6696-5121-b263-6b2c408b7f43,c17fc11e-91da-476f-bd7a-741693381136,Carrier A,Road,Route B,9.08,501.55,3,2026-01-24
588f52de-d6f8-496c-9b50-c8b14aba93ec,f825aafe-6696-5121-b263-6b2c408b7f43,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier A,Road,Route B,9.08,501.55,3,2026-01-24
205be738-6c42-45ce-aa42-7fd2ae7c9ba0,f825aafe-6696-5121-b263-6b2c408b7f43,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier A,Road,Route B,9.08,501.55,3,2026-01-24
4365b14d-0b30-4707-8249-906a19026442,f825aafe-6696-5121-b263-6b2c408b7f43,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier A,Road,Route B,9.08,501.55,3,2026-01-24
4e4e8886-b074-4797-82a6-70459cee1070,f825aafe-6696-5121-b263-6b2c408b7f43,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier A,Road,Route B,9.08,501.55,3,2026-01-24
8249cf46-69bf-4e4f-b50d-d50735f15e70,f2b4caea-61c3-5bed-8ce7-d8b9d16e129e,c17fc11e-91da-476f-bd7a-741693381136,Carrier A,Road,Route B,10.5,495.63,1,2026-01-24
dcb3eefb-d5f4-406b-bbda-5cb4296e6379,f2b4caea-61c3-5bed-8ce7-d8b9d16e129e,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier A,Road,Route B,10.5,495.63,1,2026-01-24
fedce0a9-607c-4138-9eaa-ce844e4ba037,f2b4caea-61c3-5bed-8ce7-d8b9d16e129e,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier A,Road,Route B,10.5,495.63,1,2026-01-24
71903d79-7123-4711-9ce6-8c6c7ce020e6,f2b4caea-61c3-5bed-8ce7-d8b9d16e129e,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier A,Road,Route B,10.5,495.63,1,2026-01-24
e277982b-648b-468e-8f91-ac3b69f95d4b,f2b4caea-61c3-5bed-8ce7-d8b9d16e129e,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier A,Road,Route B,10.5,495.63,1,2026-01-24
96874863-053d-40bd-92cc-02df4e6425c4,3593855a-6557-5736-8cab-172c6987f949,c17fc11e-91da-476f-bd7a-741693381136,Carrier A,Road,Route B,10.18,499.44,4,2026-01-24
827d19c1-bba4-4334-a812-8cf1159da2e4,3593855a-6557-5736-8cab-172c6987f949,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier A,Road,Route B,10.18,499.44,4,2026-01-24
b0386278-56cc-450b-8545-0ba46f2e5530,3593855a-6557-5736-8cab-172c6987f949,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier A,Road,Route B,10.18,499.44,4,2026-01-24
a57c09fc-0cac-4868-857f-87998cf7c4c4,3593855a-6557-5736-8cab-172c6987f949,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier A,Road,Route B,10.18,499.44,4,2026-01-24
ab4e26dd-4714-4848-bcdb-2c13c99475c2,3593855a-6557-5736-8cab-172c6987f949,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier A,Road,Route B,10.18,499.44,4,2026-01-24
0018c34e-e6c7-4032-b244-5e958597c683,36392431-d554-5385-b876-7bc6e1cb26b3,c17fc11e-91da-476f-bd7a-741693381136,Carrier A,Road,Route B,10.25,500.75,0,2026-01-24
8849ba0d-31d1-4aed-9a4b-6fe818521334,36392431-d554-5385-b876-7bc6e1cb26b3,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier A,Road,Route B,10.25,500.75,0,2026-01-24
1e40c020-8a53-4fb6-85ff-36b63123c176,36392431-d554-5385-b876-7bc6e1cb26b3,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier A,Road,Route B,10.25,500.75,0,2026-01-24
71b6680f-cfab-4fbf-bd69-0d9a7bda09b8,36392431-d554-5385-b876-7bc6e1cb26b3,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier A,Road,Route B,10.25,500.75,0,2026-01-24
fc2ff5d5-a3b0-4813-99d1-a0f99801714e,36392431-d554-5385-b876-7bc6e1cb26b3,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier A,Road,Route B,10.25,500.75,0,2026-01-24
5b45bec7-34ab-45ac-9ab1-1379306edb27,7e645493-0898-5501-8155-e8578b4f5224,c17fc11e-91da-476f-bd7a-741693381136,Carrier A,Road,Route B,9.11,508.38,4,2026-01-24
f6bb1131-13c8-44aa-a9d4-c94d8c3e691b,7e645493-0898-5501-8155-e8578b4f5224,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier A,Road,Route B,9.11,508.38,4,2026-01-24
2beb8bcd-dae0-4bfc-94be-a79d2ac057eb,7e645493-0898-5501-8155-e8578b4f5224,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier A,Road,Route B,9.11,508.38,4,2026-01-24
83cb0338-3d4f-46eb-9de4-6459f6153563,7e645493-0898-5501-8155-e8578b4f5224,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier A,Road,Route B,9.11,508.38,4,2026-01-24
475bbdda-5444-4a80-bf16-4fc24368598e,7e645493-0898-5501-8155-e8578b4f5224,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier A,Road,Route B,9.11,508.38,4,2026-01-24
d5788a6f-0f20-4f9e-8822-96b7a7b77dcd,14dc6a81-0491-5683-baaf-7582a61c5798,c17fc11e-91da-476f-bd7a-741693381136,Carrier A,Road,Route B,9.84,504.79,3,2026-01-24
0cf1b555-5e9f-4a3f-a887-da209993ff06,14dc6a81-0491-5683-baaf-7582a61c5798,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier A,Road,Route B,9.84,504.79,3,2026-01-24
8f849130-234f-4f09-bf5d-36420f5517a0,14dc6a81-0491-5683-baaf-7582a61c5798,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier A,Road,Route B,9.84,504.79,3,2026-01-24
09035427-10a4-44f8-b178-f2729b24a964,14dc6a81-0491-5683-baaf-7582a61c5798,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier A,Road,Route B,9.84,504.79,3,2026-01-24
8d2f15e9-abe7-447d-b20b-50a38849da95,14dc6a81-0491-5683-baaf-7582a61c5798,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier A,Road,Route B,9.84,504.79,3,2026-01-24
9acd5a34-0079-478e-be28-cc35bc518a92,883e0a9c-e3b3-5f9c-8073-2913cbbb99ec,c17fc11e-91da-476f-bd7a-741693381136,Carrier A,Road,Route B,11.82,494.2,0,2026-01-24
384d7cdb-9cfa-4151-8675-a8f5e77ce072,883e0a9c-e3b3-5f9c-8073-2913cbbb99ec,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier A,Road,Route B,11.82,494.2,0,2026-01-24
fff6ed1d-54db-4309-bd3b-6555e0a92c70,883e0a9c-e3b3-5f9c-8073-2913cbbb99ec,7650731a-4c80-4e01-95a2-ae10fd2fe64c,Carrier A,Road,Route B,11.82,494.2,0,2026-01-24
02554b6c-45f5-4af1-8b45-18646484a8a4,883e0a9c-e3b3-5f9c-8073-2913cbbb99ec,50472e9a-f245-497b-b7c0-b0381de65bff,Carrier A,Road,Route B,11.82,494.2,0,2026-01-24
71b6b943-71d8-4a89-8b2f-eeba26b33bee,883e0a9c-e3b3-5f9c-8073-2913cbbb99ec,41d4c0c9-0bad-440f-83c4-de2058446713,Carrier A,Road,Route B,11.82,494.2,0,2026-01-24
4abca852-657a-4829-a497-0b08d64b8757,44b1d52f-cb65-59c3-a00a-a9f9a6b92247,c17fc11e-91da-476f-bd7a-741693381136,Carrier A,Road,Route B,8.66,504.7,3,2026-01-24
12b4a3e7-5b2e-481c-afa1-a14c1e966c30,44b1d52f-cb65-59c3-a00a-a9f9a6b92247,9c1b1209-2cf8-4019-b77a-5181be7cd227,Carrier A,Road,Route B,8.66,504.7,3,2026-01-24
